,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
22807,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,7,19,2.1,11.2
22808,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,8,19,13.6,19.2
22809,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,245,273,6.1,16.0
22810,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,46,66,3.6,21.6
22811,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,17,25,2.9,10.3
22812,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,9,9,0.6,1.8
22813,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,9,23,1.0,7.7
22814,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,47,90,2.9,16.9
22815,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,15,5,15.0,57.3
22816,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,3,8,1.0,2.8
22817,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,120,71,12.0,29.9
22818,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,59,55,4.1,13.1
22819,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Nasal Surgery,3,5,6.1,12.8
22820,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,21,24,3.4,14.8
22821,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,21,32,11.3,30.6
22822,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,122,138,3.1,18.6
22823,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,169,124,6.1,33.1
22824,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,165,95,5.5,29.1
22825,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,30,46,2.9,16.7
22826,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,47,58,5.1,21.0
22827,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,154,61,13.7,98.1
22828,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,11,5,4.1,19.1
22829,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,56,65,9.1,17.1
22830,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,24,13,6.6,30.5
22831,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,3,24,1.5,8.8
22832,2011-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,10,0.9,5.1
22833,2011-01-01,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,13,17,4.4,5.3
22835,2011-01-01,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Cone Biopsy,7,5,7.1,9.4
22836,2011-01-01,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,82,69,2.6,11.9
22837,2011-01-01,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,68,53,5.0,10.7
22838,2011-01-01,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,24,12,4.5,7.7
22839,2011-01-01,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,249,241,4.0,9.4
22840,2011-01-01,Q4,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,10,7,6.1,12.3
24843,2012-01-01,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,17,53,2.0,6.1
24844,2012-01-01,Q1,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,8,3.4,7.0
24845,2012-01-01,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,15,13,1.7,3.4
24846,2012-01-01,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,12,2.9,4.7
24847,2012-01-01,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,5,9,4.1,6.0
24848,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,47,93,2.1,13.8
24850,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,7,15,5.1,14.6
24851,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,6,60,0.4,0.7
24852,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,8,20,4.9,10.0
24853,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,14,13,2.9,9.2
24854,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,299,265,4.3,14.9
24855,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,46,68,2.1,15.1
24856,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,16,23,3.9,15.8
24857,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Fistula Repair - Non Vascular,3,6,16.7,27.6
24858,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,5,22,0.7,6.8
24859,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,3,14,3.9,12.5
24860,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,25,94,3.0,17.7
24861,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,9,7,7.9,25.5
24862,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,100,101,12.6,34.1
24863,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Mastoidectomy,3,7,3.0,8.3
24864,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,41,70,6.7,12.7
24865,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,19,30,5.1,12.2
24866,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,29,14,6.9,31.4
24867,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,124,137,3.9,13.6
24868,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,159,129,3.9,35.4
24869,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,122,112,15.4,47.0
24870,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,23,45,2.0,9.7
24871,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,30,58,4.6,15.5
24872,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,133,51,12.4,79.4
24873,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,10,7,8.9,20.2
24874,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,45,57,9.1,19.9
24875,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,24,22,9.5,24.3
24876,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,14,39,0.4,4.1
24877,2012-01-01,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,19,0.3,6.1
24878,2012-01-01,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,10,25,1.4,8.5
24880,2012-01-01,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,74,80,2.1,8.9
24881,2012-01-01,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,68,49,5.6,13.3
24882,2012-01-01,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,13,27,4.3,14.7
24883,2012-01-01,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,249,231,6.7,14.9
24884,2012-01-01,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,9,5,12.9,16.3
26840,2012-01-01,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,19,45,1.9,4.8
26841,2012-01-01,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Cone Biopsy,3,6,4.0,4.6
26842,2012-01-01,Q2,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,5,3.6,6.5
26843,2012-01-01,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,18,9,6.0,20.5
26844,2012-01-01,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,3,9,1.0,9.1
26845,2012-01-01,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,8,15,1.0,4.8
26846,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,46,102,1.0,10.9
26848,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,3,11,0.4,9.6
26849,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,3,50,0.4,1.0
26850,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,9,17,3.4,12.7
26851,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,10,16,7.9,16.3
26852,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,248,269,4.1,17.0
26853,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,45,65,2.7,15.7
26854,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,15,17,2.3,15.6
26855,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Fistula Repair - Non Vascular,3,5,3.3,26.6
26856,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,6,13,0.7,7.4
26857,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,3,13,0.6,4.7
26858,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,19,68,1.9,12.8
26859,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,8,5,57.4,81.9
26860,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,3,6,20.4,38.9
26861,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,57,98,9.9,24.4
26862,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,42,58,5.0,14.9
26863,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,19,34,3.4,19.5
26864,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,18,23,9.0,19.1
26865,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,83,148,3.0,18.7
26866,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,7,6,23.4,61.1
26867,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,137,113,3.6,23.8
26868,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,82,105,9.4,36.2
26869,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,15,37,3.0,7.9
26870,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,18,33,8.1,25.7
26871,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,124,41,26.0,83.1
26872,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,10,7,1.4,26.7
26873,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,39,64,7.9,15.7
26874,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,17,17,12.9,22.7
26875,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,5,42,0.9,5.4
26876,2012-01-01,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,16,0.8,3.1
26877,2012-01-01,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,16,13,1.1,4.8
26879,2012-01-01,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,86,47,1.0,6.8
26880,2012-01-01,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,82,39,4.0,10.9
26881,2012-01-01,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,14,10,2.6,5.6
26882,2012-01-01,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,287,281,3.7,11.0
26883,2012-01-01,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Vaginal Repair,10,5,4.7,5.7
28813,2012-01-01,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,6,10,1.6,5.3
28814,2012-01-01,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,9,43,1.1,3.2
28815,2012-01-01,Q3,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,11,1.3,3.3
28816,2012-01-01,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,11,12,6.0,23.0
28817,2012-01-01,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,5,8,1.1,1.9
28818,2012-01-01,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,18,3.7,5.6
28819,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,58,107,0.9,10.2
28821,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,9,13,1.6,9.1
28822,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,3,85,0.3,1.0
28823,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,7,1.0,6.6
28824,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,8,24,4.1,13.7
28825,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,9,11,5.1,20.1
28826,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,326,259,6.4,18.0
28827,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,44,61,2.9,17.0
28828,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,27,26,3.0,11.0
28829,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,8,21,1.0,9.9
28830,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,3,11,1.0,5.4
28831,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,38,60,2.4,11.3
28832,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Lens & Vitreous (non-cataract) Surgery,3,9,1.0,1.9
28833,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,76,87,5.9,19.2
28834,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,63,71,5.0,16.0
28835,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,16,32,5.1,15.3
28836,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,19,23,7.0,29.3
28837,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,102,144,3.1,19.1
28838,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,131,130,5.2,29.0
28839,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,99,106,6.1,35.9
28840,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,14,50,1.9,8.9
28841,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,25,32,4.1,17.1
28842,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,101,51,14.9,98.1
28843,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,10,6,18.0,63.5
28844,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,80,63,6.1,14.1
28845,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,20,9,12.7,20.9
28846,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,11,36,0.6,5.3
28847,2012-01-01,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,20,0.8,3.2
28848,2012-01-01,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,12,18,2.1,6.9
28850,2012-01-01,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,77,62,2.3,12.9
28851,2012-01-01,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,78,50,6.4,18.0
28852,2012-01-01,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,21,11,2.6,7.0
28853,2012-01-01,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,289,318,3.7,14.0
30823,2012-01-01,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,5,13,1.0,2.4
30824,2012-01-01,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,16,32,1.9,5.8
30825,2012-01-01,Q4,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,9,4.0,9.7
30826,2012-01-01,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,8,22,2.1,3.3
30827,2012-01-01,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Mastectomy,6,9,2.3,3.8
30828,2012-01-01,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Skin Tumour Removal,3,5,2.0,2.9
30829,2012-01-01,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,8,12,0.8,3.0
30830,2012-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,52,133,1.0,11.9
30832,2012-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Appendectomy,3,5,0.9,7.3
30833,2012-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,5,8,1.1,4.3
30834,2012-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,10,109,0.3,1.0
30835,2012-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cataract Surgery,8,5,0.9,2.0
30836,2012-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,10,0.7,2.0
30837,2012-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,11,12,3.5,8.8
30838,2012-01-01,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,15,10,1.3,13.6
